gene,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YLR249W,-1081.0,-1083.77,-1081.31,-1081.0,-1081.0,-1081.0,-1081.0,-1081.0,-1081.0,-1088.83,-1088.83,-1083.74,-1084.43,-1084.22,-1088.86,-1081.0,-1081.0,-1081.0,-1082.98,-1082.98,-1081.0,-1083.38
YLR253W,-586.09,-586.09,-585.97,-586.09,-586.09,-586.09,-586.09,-586.09,-586.09,-584.3,-584.3,-584.88,-583.79,-585.52,-585.16,-586.09,-586.09,-586.09,-584.88,-584.88,-586.09,-585.54
YLR258W,-805.41,-805.41,-805.71,-806.12,-805.41,-805.35,-805.41,-805.41,-804.25,-810.76,-810.76,-815.04,-819.65,-812.85,-819.35,-805.41,-805.41,-805.41,-809.77,-809.77,-805.41,-803.24
YLR259C,-635.05,-635.05,-642.41,-635.22,-635.05,-635.05,-635.05,-635.05,-635.22,-636.31,-636.31,-639.69,-641.35,-640.6,-637.81,-635.05,-635.05,-635.05,-641.46,-641.46,-635.05,-633.11
YLR276C,-532.28,-534.79,-534.28,-534.28,-532.98,-534.28,-534.28,-532.98,-534.9,-534.98,-534.98,-533.07,-534.8,-536.1,-532.13,-532.98,-532.98,-532.98,-532.42,-532.42,-532.98,-534.28
YLR300W,-515.84,-516.95,-515.84,-516.99,-515.84,-515.84,-515.84,-515.84,-515.28,-513.38,-513.38,-514.8,-516.2,-523.96,-514.77,-515.84,-515.84,-515.84,-512.75,-512.75,-515.84,-514.67
YLR304C,-873.2,-880.05,-876.21,-877.57,-879.87,-876.21,-877.57,-879.87,-876.17,-880.52,-880.52,-878.7,-883.53,-880.63,-876.53,-879.87,-879.87,-879.87,-883.41,-883.41,-879.87,-877.79
YLR305C,-1793.21,-1798.47,-1786.26,-1784.94,-1782.13,-1786.24,-1782.13,-1782.13,-1785.56,-1803.19,-1803.19,-1804.27,-1799.67,-1798.37,-1780.65,-1782.13,-1782.13,-1782.13,-1803.17,-1803.17,-1782.13,-1792.5
YLR314C,-472.79,-472.79,-472.59,-472.59,-473.53,-472.63,-472.59,-473.53,-472.58,-476.26,-476.26,-470.23,-472.79,-473.32,-474.59,-473.53,-473.53,-473.53,-472.79,-472.79,-473.53,-474.36
YLR328W,-468.53,-465.55,-471.63,-470.2,-470.2,-470.2,-470.2,-470.2,-468.53,-469.4,-469.4,-465.97,-469.17,-465.55,-466.78,-470.2,-470.2,-470.2,-467.06,-467.06,-470.2,-467.62
YLR330W,-647.62,-647.71,-649.6,-647.83,-647.42,-647.33,-646.92,-647.43,-644.23,-640.6,-647.24,-642.73,-642.04,-646.05,-646.51,-650.7,-647.57,-647.33,-642.17,-646.21,-647.33,-647.69
YLR342W,-1979.68,-1976.78,-1979.13,-1979.16,-1979.68,-1979.68,-1979.68,-1979.68,-1976.78,-1969.57,-1971.67,-1976.3,-1971.71,-1983.36,-1977.9,-1979.68,-1979.68,-1979.68,-2008.27,-1999.72,-1979.0,-1983.7
YLR345W,-559.43,-552.93,-559.43,-556.73,-559.43,-559.43,-561.29,-559.43,-553.54,-558.14,-558.14,-559.94,-552.62,-554.76,-558.21,-559.43,-559.43,-559.43,-557.86,-557.86,-559.43,-555.51
YLR347C,-945.43,-951.47,-946.86,-949.76,-944.16,-944.85,-944.78,-944.16,-951.47,-958.1,-958.1,-944.61,-952.85,-951.47,-958.07,-944.16,-944.16,-944.16,-957.6,-957.6,-944.16,-945.26
YLR355C,-462.03,-460.18,-462.03,-462.03,-459.99,-463.76,-459.99,-459.99,-460.18,-459.73,-459.73,-461.66,-460.18,-460.18,-462.09,-459.99,-459.99,-459.99,-461.28,-461.28,-459.99,-459.0
YLR357W,-830.1,-828.45,-830.47,-830.1,-829.37,-830.47,-829.37,-829.37,-825.3,-823.69,-823.69,-829.24,-825.61,-826.89,-828.71,-829.37,-829.37,-829.37,-828.76,-828.76,-829.37,-827.61
YLR359W,-505.97,-506.07,-507.82,-507.46,-507.96,-507.46,-507.46,-507.96,-506.76,-506.7,-506.7,-509.25,-509.48,-506.76,-509.25,-507.96,-507.96,-507.96,-509.25,-509.25,-507.46,-506.33
YLR378C,-583.02,-580.69,-584.55,-584.46,-584.54,-585.02,-585.02,-584.54,-574.22,-583.2,-583.2,-584.01,-577.12,-574.22,-584.55,-584.54,-584.54,-584.54,-578.42,-578.42,-584.54,-582.15
YLR383W,-990.71,-1000.94,-996.96,-995.14,-1000.7,-996.33,-996.1,-1000.7,-996.71,-992.5,-992.5,-995.26,-987.67,-996.71,-995.14,-1000.7,-1000.7,-1000.7,-989.36,-990.15,-1000.7,-1001.06
YLR384C,-1378.06,-1379.33,-1379.57,-1375.03,-1376.52,-1376.52,-1376.52,-1376.52,-1370.97,-1380.19,-1380.19,-1376.54,-1379.4,-1383.6,-1376.52,-1376.52,-1376.52,-1376.52,-1375.7,-1375.7,-1376.52,-1375.21
YLR409C,-913.59,-916.22,-912.95,-915.51,-916.56,-912.95,-912.95,-916.56,-913.21,-910.61,-910.61,-920.83,-912.95,-915.6,-915.83,-916.56,-916.56,-916.56,-920.83,-920.83,-916.56,-922.29
YLR410W,-1061.68,-1065.82,-1067.72,-1069.05,-1063.63,-1067.27,-1067.27,-1063.63,-1056.02,-1067.85,-1067.85,-1065.33,-1067.27,-1064.99,-1067.27,-1063.63,-1063.63,-1063.63,-1064.78,-1064.78,-1063.63,-1069.34
YLR419W,-1245.13,-1244.35,-1249.26,-1247.98,-1248.59,-1249.09,-1249.09,-1249.95,-1246.57,-1245.38,-1245.38,-1244.77,-1243.43,-1251.35,-1249.95,-1249.95,-1248.59,-1248.59,-1246.44,-1246.44,-1248.59,-1248.92
YLR432W,-567.2,-568.74,-567.2,-567.2,-567.2,-567.2,-568.55,-567.2,-566.17,-559.62,-559.62,-565.18,-564.75,-566.49,-564.02,-567.2,-567.2,-567.2,-565.47,-565.47,-565.41,-567.2
YLR450W,-1046.36,-1045.02,-1046.39,-1046.36,-1044.56,-1046.36,-1046.84,-1044.56,-1043.81,-1037.28,-1035.56,-1050.38,-1042.4,-1042.81,-1046.36,-1044.56,-1044.56,-1044.56,-1041.67,-1041.67,-1044.56,-1046.3
YLR454W,-2260.94,-2255.38,-2260.45,-2262.31,-2262.67,-2260.51,-2259.92,-2262.67,-2270.71,-2272.41,-2272.41,-2274.86,-2273.54,-2253.45,-2260.61,-2262.67,-2262.67,-2262.67,-2271.35,-2271.35,-2262.67,-2269.22
YML010W,-1102.15,-1101.1,-1101.1,-1103.92,-1100.54,-1103.44,-1101.71,-1100.54,-1102.01,-1102.67,-1102.67,-1103.1,-1102.32,-1102.16,-1102.01,-1100.54,-1100.54,-1099.93,-1103.1,-1103.1,-1100.54,-1100.31
YML035C,-820.94,-817.53,-820.88,-820.98,-820.88,-820.88,-820.88,-820.88,-819.8,-818.84,-818.84,-820.88,-826.36,-816.46,-819.8,-820.88,-820.88,-820.88,-819.14,-819.14,-820.88,-821.38
YML056C,-654.67,-647.97,-655.59,-649.64,-656.62,-652.65,-653.31,-652.57,-648.01,-655.61,-655.61,-651.08,-646.77,-648.07,-652.31,-652.97,-650.24,-653.83,-654.53,-652.71,-652.57,-651.08
YML061C,-780.72,-781.02,-783.28,-782.51,-782.51,-783.57,-780.91,-782.51,-780.91,-779.26,-779.26,-788.65,-781.39,-780.46,-780.43,-782.51,-782.51,-782.51,-788.21,-788.21,-782.51,-784.25
