,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YNR050C,-43019.7025974026,-43598.702597402604,-43019.7025974026,-43019.7025974026,-43019.7025974026,-43290.975324675324,-43019.7025974026,-43019.7025974026,-43257.13636363636,-42796.91096681097,-42796.91096681097,-43154.11538461538,-43239.29997779998,-42757.13636363636,-42901.8,-43019.7025974026,-43370.702597402604,-43019.7025974026,-43239.29997779998,-43239.29997779998,-43019.7025974026,-42767.7025974026
YNR053C,-46881.852657004834,-47153.852657004834,-47135.852657004834,-47114.852657004834,-47135.852657004834,-47135.852657004834,-47135.852657004834,-47135.852657004834,-47052.852657004834,-46842.79927536232,-46842.79927536232,-47052.852657004834,-47052.852657004834,-47274.852657004834,-46936.852657004834,-47135.852657004834,-47135.852657004834,-47135.852657004834,-47052.852657004834,-47052.852657004834,-47135.852657004834,-47149.54496469714
YOL005C,-10393.0,-10393.0,-10393.0,-10393.0,-10393.0,-10393.0,-10393.0,-10393.0,-10393.0,-10393.0,-10393.0,-9925.448275862069,-10393.0,-10607.0,-10393.0,-10393.0,-10393.0,-10393.0,-10208.0,-10208.0,-10393.0,-10393.0
YOL010W,-32015.013675213675,-32311.411111111112,-32311.411111111112,-32311.411111111112,-32311.411111111112,-32311.411111111112,-32311.411111111112,-32311.411111111112,-32646.411111111112,-32138.411111111112,-32138.411111111112,-31978.411111111112,-32311.411111111112,-32127.099706744866,-32311.411111111112,-32311.411111111112,-32311.411111111112,-32311.411111111112,-31978.411111111112,-31978.411111111112,-32311.411111111112,-32015.013675213675
YOL012C,-12566.271708683473,-12566.271708683473,-13492.958874458875,-13492.958874458875,-13492.958874458875,-13492.958874458875,-13492.958874458875,-13492.958874458875,-13543.958874458875,-13543.958874458875,-13543.958874458875,-13543.958874458875,-13492.958874458875,-13543.958874458875,-13492.958874458875,-13492.958874458875,-13492.958874458875,-13492.958874458875,-13543.958874458875,-13543.958874458875,-13492.958874458875,-13492.958874458875
YOL016C,-39434.90392940393,-39630.173160173166,-39768.173160173166,-39768.173160173166,-39768.173160173166,-39477.90392940393,-39477.90392940393,-39768.173160173166,-39243.173160173166,-39985.173160173166,-39985.173160173166,-39527.673160173166,-39326.6369282891,-39538.173160173166,-39595.90392940393,-39768.173160173166,-39768.173160173166,-39768.173160173166,-39527.673160173166,-39527.673160173166,-39768.173160173166,-39725.173160173166
YOL021C,-94404.7564102564,-94120.11794871795,-94476.52619047619,-94660.52619047619,-94660.52619047619,-94660.52619047619,-93976.52619047619,-94660.52619047619,-94261.62258064515,-93899.11794871795,-93899.11794871795,-94114.62258064515,-93477.62258064515,-94040.46666666666,-94505.52619047619,-94660.52619047619,-94660.52619047619,-94660.52619047619,-94114.62258064515,-94114.62258064515,-94660.52619047619,-93995.13924731182
YOL025W,-52733.531402257875,-53003.280748663106,-52855.280748663106,-53259.280748663106,-52387.531402257875,-52943.280748663106,-52850.71408199643,-52387.531402257875,-52689.531402257875,-52849.531402257875,-52849.531402257875,-53707.280748663106,-53594.280748663106,-52775.531402257875,-52943.280748663106,-52387.531402257875,-52387.531402257875,-52387.531402257875,-53598.280748663106,-53598.280748663106,-52387.531402257875,-52217.531402257875
YOL027C,-49010.619765292184,-48965.347038019456,-48808.619765292184,-48937.619765292184,-48980.619765292184,-48808.619765292184,-48808.619765292184,-48980.619765292184,-49513.667370425566,-48040.33588204021,-48040.33588204021,-50662.17815249267,-48419.06509750413,-50526.667370425566,-48808.619765292184,-48980.619765292184,-48980.619765292184,-48980.619765292184,-50600.62645687646,-50600.62645687646,-48980.619765292184,-48808.619765292184
YOL038W,-24686.714285714286,-24686.714285714286,-24686.714285714286,-23451.355263157897,-23368.224074074078,-23451.355263157897,-23451.355263157897,-23368.224074074078,-24686.714285714286,-24686.714285714286,-24686.714285714286,-23651.224074074078,-24686.714285714286,-24797.714285714286,-23451.355263157897,-23368.224074074078,-23368.224074074078,-23368.224074074078,-23112.224074074078,-23112.224074074078,-23368.224074074078,-24686.714285714286
YOL039W,-10875.392038612727,-11006.375087975088,-10967.1956007956,-10967.1956007956,-10967.1956007956,-10967.1956007956,-10967.1956007956,-10967.1956007956,-10795.346516546517,-10622.620509220507,-10622.620509220507,-10923.605124605123,-10923.605124605123,-11006.375087975088,-10967.1956007956,-10967.1956007956,-10967.1956007956,-10967.1956007956,-11006.375087975088,-11006.375087975088,-10967.1956007956,-10967.1956007956
YOL040C,-13349.333333333334,-13182.333333333334,-13349.333333333334,-13349.333333333334,-13349.333333333334,-13349.333333333334,-13349.333333333334,-13349.333333333334,-13182.333333333334,-13182.333333333334,-13182.333333333334,-13182.333333333334,-13182.333333333334,-13182.333333333334,-13182.333333333334,-13349.333333333334,-13349.333333333334,-13349.333333333334,-13182.333333333334,-13182.333333333334,-13349.333333333334,-13182.333333333334
YOL041C,-33278.041666666664,-32736.558479532163,-34652.8,-32724.413636363635,-33201.14761904762,-33201.14761904762,-33201.14761904762,-33201.14761904762,-32533.294871794875,-33201.14761904762,-33201.14761904762,-33071.14761904762,-34743.21666666667,-33201.14761904762,-32533.294871794875,-33201.14761904762,-33201.14761904762,-33201.14761904762,-32449.038189677092,-32449.038189677092,-33201.14761904762,-33201.14761904762
YOL058W,-40943.86993006992,-42187.330075187965,-41101.70135396518,-41078.70135396518,-41101.70135396518,-41101.70135396518,-41101.70135396518,-41101.70135396518,-41777.330075187965,-41427.62063492063,-41427.62063492063,-42278.79674185463,-42187.330075187965,-42187.330075187965,-41777.330075187965,-41101.70135396518,-41101.70135396518,-41101.70135396518,-42187.330075187965,-42187.330075187965,-41101.70135396518,-42079.330075187965
YOL059W,-40700.24994907054,-40636.31946778712,-40350.020899470896,-40677.24994907054,-40532.633810307336,-40700.24994907054,-40700.24994907054,-40532.633810307336,-40575.253590527114,-40657.24383442955,-40657.24383442955,-38737.126007326005,-40856.24994907054,-41071.24383442955,-40950.05120957473,-40532.633810307336,-40532.633810307336,-40762.24994907054,-38737.126007326005,-38737.126007326005,-40532.633810307336,-40797.196528471526
YOL060C,-63325.707264957266,-64462.37393162394,-63468.707264957266,-63525.707264957266,-63886.687777777785,-63935.410484544685,-63935.410484544685,-63886.687777777785,-64358.37393162394,-64270.37393162394,-64270.37393162394,-63921.62393162393,-63468.707264957266,-64616.37393162394,-63232.979992229986,-63886.687777777785,-63886.687777777785,-63525.707264957266,-64761.37393162394,-64761.37393162394,-63886.687777777785,-63507.707264957266
YOL061W,-45974.66142191141,-46792.95238095239,-45974.66142191141,-46098.16142191141,-45974.66142191141,-46603.11197136196,-46603.11197136196,-45974.66142191141,-46079.11197136196,-46165.11197136196,-46165.11197136196,-46647.11197136196,-45974.66142191141,-46647.11197136196,-45974.66142191141,-45974.66142191141,-45974.66142191141,-45974.66142191141,-46165.11197136196,-46165.11197136196,-45974.66142191141,-45982.66142191141
YOL077C,-21622.94578754579,-22073.29102564102,-21622.94578754579,-21622.94578754579,-21962.902930402928,-21622.94578754579,-21962.902930402928,-21962.902930402928,-23799.68282828283,-22544.230013736265,-22544.230013736265,-23799.68282828283,-22157.902930402928,-22165.144623655913,-21962.902930402928,-21962.902930402928,-21962.902930402928,-21962.902930402928,-23245.666666666668,-23245.666666666668,-21962.902930402928,-21962.902930402928
YOL077W-A,-4073.252637783672,-3833.2013557323903,-4073.252637783672,-4073.252637783672,-4073.252637783672,-4073.252637783672,-4073.252637783672,-4073.252637783672,-4035.2013557323903,-4035.2013557323903,-4035.2013557323903,-4035.2013557323903,-4073.252637783672,-3833.2013557323903,-4073.252637783672,-4073.252637783672,-4073.252637783672,-4073.252637783672,-4035.2013557323903,-4035.2013557323903,-4073.252637783672,-4035.2013557323903
YOL078W,-98930.32913165266,-97882.75,-97697.75,-98372.32913165266,-98396.32913165266,-98463.32913165266,-98463.32913165266,-98396.32913165266,-98493.32913165266,-97686.75,-97686.75,-97764.75,-98607.32913165266,-97414.75,-98805.32913165266,-98396.32913165266,-98252.32913165266,-98252.32913165266,-97512.32913165266,-97512.32913165266,-98396.32913165266,-98005.32913165266
YOL086C,-40393.28403361344,-40315.28403361345,-40070.28403361344,-40203.28403361344,-39776.28403361344,-40125.35294117647,-40198.28403361344,-39711.28403361344,-40082.28403361344,-39049.28403361344,-39049.28403361344,-40379.28403361344,-39821.28403361344,-39366.28403361345,-40082.28403361344,-39663.28403361344,-39663.28403361344,-40125.35294117647,-39844.28403361344,-39787.28403361344,-39663.28403361344,-39214.63575775137
YOL088C,-21212.598689387778,-21212.598689387778,-22585.666666666664,-21212.598689387778,-21212.598689387778,-22487.666666666664,-21212.598689387778,-21212.598689387778,-20779.762776075084,-20952.16097612065,-20952.16097612065,-22195.5647084048,-22294.5647084048,-22408.5647084048,-20779.762776075084,-21212.598689387778,-21212.598689387778,-22487.666666666664,-22336.5647084048,-22336.5647084048,-21212.598689387778,-21212.598689387778
YOL097C,-37447.681818181816,-37208.61980548188,-37208.61980548188,-37208.61980548188,-37208.61980548188,-37208.61980548188,-37208.61980548188,-37208.61980548188,-37900.681818181816,-37357.681818181816,-37357.681818181816,-37933.681818181816,-37349.681818181816,-37571.681818181816,-37900.681818181816,-37208.61980548188,-37208.61980548188,-36862.61980548188,-37448.681818181816,-37448.681818181816,-37208.61980548188,-37208.61980548188
YOL111C,-15889.74848524025,-16909.245002734482,-17013.245002734482,-16909.245002734482,-16909.245002734482,-16909.245002734482,-16909.245002734482,-16909.245002734482,-16284.727145591623,-17484.710869565213,-17484.710869565213,-16115.727145591623,-16065.148485240248,-16253.136565881478,-16284.727145591623,-16909.245002734482,-16909.245002734482,-16909.245002734482,-15889.74848524025,-15889.74848524025,-16909.245002734482,-16909.245002734482
YOL123W,-44835.681572117166,-45109.70549335722,-44835.681572117166,-44835.681572117166,-44835.681572117166,-44835.681572117166,-44835.681572117166,-44835.681572117166,-45138.37254901961,-45311.73167739439,-45311.73167739439,-45131.57187386937,-45636.97806179328,-45141.70549335722,-45138.37254901961,-44835.681572117166,-44835.681572117166,-44835.681572117166,-45131.57187386937,-45131.57187386937,-44835.681572117166,-44835.681572117166
YOL127W,-12010.574074074075,-12010.574074074075,-12010.574074074075,-11952.0,-11812.574074074075,-11812.574074074075,-11812.574074074075,-11812.574074074075,-12010.574074074075,-12370.574074074075,-12370.574074074075,-12010.574074074075,-12010.574074074075,-12010.574074074075,-12010.574074074075,-11812.574074074075,-11812.574074074075,-11812.574074074075,-12010.574074074075,-12010.574074074075,-11812.574074074075,-11812.574074074075
YOL139C,-17627.731715652768,-17605.731715652768,-17627.731715652768,-17627.731715652768,-17627.731715652768,-17627.731715652768,-17627.731715652768,-17627.731715652768,-17694.989610389606,-17627.731715652768,-17627.731715652768,-17627.731715652768,-17627.731715652768,-17627.731715652768,-17694.989610389606,-17627.731715652768,-17627.731715652768,-17627.731715652768,-17627.731715652768,-17627.731715652768,-17627.731715652768,-17627.731715652768
YOL144W,-35624.44047619048,-35624.44047619048,-36483.08753501401,-35624.44047619048,-35624.44047619048,-35624.44047619048,-35624.44047619048,-35624.44047619048,-36340.08753501401,-36533.08753501401,-36533.08753501401,-36483.08753501401,-36027.08753501401,-36533.08753501401,-36340.08753501401,-35624.44047619048,-35624.44047619048,-35624.44047619048,-36046.65,-36046.65,-35624.44047619048,-35862.08753501401
YOL145C,-84530.3551724138,-84807.3551724138,-85648.87436868687,-84676.3551724138,-84351.3551724138,-84530.3551724138,-84530.3551724138,-84351.3551724138,-85193.51073232324,-85321.87436868687,-85321.87436868687,-85269.87436868687,-85439.38952020202,-85997.38952020202,-85193.51073232324,-84351.3551724138,-84351.3551724138,-84602.3551724138,-85371.87436868687,-85371.87436868687,-84351.3551724138,-84836.42424242424
YOL151W,-32216.024390243903,-32070.55,-31501.333333333332,-32070.55,-32311.55,-32070.55,-32070.55,-32006.615384615383,-31993.55,-32411.869565217392,-32411.869565217392,-32216.024390243903,-31934.322222222225,-30740.881489099134,-31993.55,-32311.55,-32311.55,-32070.55,-31246.913079513077,-31246.913079513077,-32311.55,-30997.123796791446
YOR001W,-60440.98330338425,-60363.98330338425,-61019.89247311828,-60096.98330338425,-60363.98330338425,-60363.98330338425,-60363.98330338425,-60363.98330338425,-61544.22580645161,-62752.59318555008,-62752.59318555008,-60363.98330338425,-60363.98330338425,-61705.22580645161,-60363.98330338425,-60363.98330338425,-60363.98330338425,-60363.98330338425,-62489.677276746246,-62489.677276746246,-60363.98330338425,-60363.98330338425
YOR007C,-31828.588004101162,-31792.588004101162,-31635.588004101162,-31635.588004101162,-31635.588004101162,-31635.588004101162,-31635.588004101162,-31635.588004101162,-31530.588004101162,-32222.441724941717,-32222.441724941717,-31635.588004101162,-31635.588004101162,-31896.588004101162,-31635.588004101162,-31635.588004101162,-31635.588004101162,-31659.588004101162,-31878.287179487175,-31878.287179487175,-31635.588004101162,-31635.588004101162
YOR008C,-32358.791748602278,-32358.791748602278,-32358.791748602278,-32358.791748602278,-32358.791748602278,-32358.791748602278,-32358.791748602278,-32358.791748602278,-34225.718486223916,-33276.1741363212,-33276.1741363212,-32358.791748602278,-32358.791748602278,-32347.791748602278,-32358.791748602278,-32358.791748602278,-32358.791748602278,-32811.79174860228,-32358.791748602278,-32358.791748602278,-32358.791748602278,-32051.076578323642
YOR020C,-10366.965517241379,-10366.965517241379,-10366.965517241379,-10366.965517241379,-9452.073520923519,-10366.965517241379,-10366.965517241379,-9452.073520923519,-10366.965517241379,-9856.21717171717,-9856.21717171717,-10425.965517241379,-10366.965517241379,-10425.965517241379,-10366.965517241379,-9452.073520923519,-9452.073520923519,-10366.965517241379,-10425.965517241379,-10425.965517241379,-9452.073520923519,-10366.965517241379
YOR022C,-55953.6746031746,-55916.73858166922,-55916.73858166922,-55502.73858166922,-55916.73858166922,-55916.73858166922,-55916.73858166922,-55916.73858166922,-56738.73858166922,-55465.852380952376,-55465.852380952376,-56745.80048643112,-55916.73858166922,-54955.3810922233,-55916.73858166922,-55736.73858166922,-55916.73858166922,-55916.73858166922,-57318.16715309779,-57318.16715309779,-55916.73858166922,-55916.73858166922
YOR027W,-48613.21864322468,-48468.28614460497,-49052.28285337851,-48579.28614460497,-48468.28614460497,-48676.69029338541,-48468.28614460497,-48468.28614460497,-48862.577808649425,-49579.991703181804,-49579.991703181804,-49769.575523505104,-48468.28614460497,-50021.287679312685,-48468.28614460497,-48468.28614460497,-48468.28614460497,-48453.78614460497,-50059.287679312685,-50059.287679312685,-48468.28614460497,-48497.21864322468
YOR039W,-21642.24658385093,-21642.24658385093,-21642.24658385093,-21642.24658385093,-21642.24658385093,-21642.24658385093,-21642.24658385093,-21642.24658385093,-21536.49151138717,-23482.544047619045,-23482.544047619045,-22472.104761904764,-22359.488484848483,-22359.488484848483,-21642.24658385093,-21642.24658385093,-21642.24658385093,-21642.24658385093,-22472.104761904764,-22472.104761904764,-21642.24658385093,-21642.24658385093
YOR043W,-42672.50000000001,-40601.01617048618,-40319.710526315794,-40476.710526315794,-40476.710526315794,-40476.710526315794,-40476.710526315794,-40476.710526315794,-40094.710526315794,-40040.710526315794,-40040.710526315794,-41478.24094304389,-40473.710526315794,-40473.710526315794,-40476.710526315794,-40476.710526315794,-40476.710526315794,-40476.710526315794,-40326.710526315794,-40326.710526315794,-40476.710526315794,-40818.090155945414
